country,iso2c,iso3c,year,stja,status,lastupdated,region,capital,longitude,latitude,income,lending
"Micronesia, Fed. Sts.",FM,FSM,2011,4.94,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2010,14.18,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2009,3.04,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2008,4.31,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2007,8.38,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2006,2,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2005,7.96,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2004,2.4,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2003,2.26,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2002,0,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2001,1.08,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2000,4.29,,2022-12-22,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
Middle East & North Africa,ZQ,MEA,2011,70470.98,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2009,53792.81,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2008,46852.15,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2010,60745.88,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2005,30389.92,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2007,40787.53,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2006,35667.02,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2014,86429.97,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2013,79492.5,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2012,75282.8,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2004,27383.4,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2003,24673.83,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2002,22229.52,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2001,20592.75,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2000,19484.24,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2018,119302.31,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2017,109457.45,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2016,100704.57,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa,ZQ,MEA,2015,90270.13,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2018,88918.47,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2003,11401.15,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2002,9560.83,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2001,8386.1,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2004,13568.98,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2017,80558.53,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2016,72954.39,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2007,25114.08,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2006,20450.18,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2008,30557.95,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2009,36738.86,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2015,63677.96,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2005,16112.18,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2014,61092.94,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2013,56175.49,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2000,7442.68,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2012,53688.3,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2010,42855.72,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,2011,50671.81,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2006,20336.44,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2010,42662.41,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2007,24964.08,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2009,36558.14,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2000,7375.5,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2008,30408.11,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2014,60848.66,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2013,55947.19,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2012,53477.17,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2011,50457.19,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2005,16011,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2004,13470.03,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2003,11313.41,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2002,9469.97,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2001,8331.22,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2018,88542.52,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2017,80233.57,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2016,72713.34,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2015,63458.72,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2005,338671.98595,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2004,276308.585097145,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2003,230559.789242406,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2002,209308.648818696,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2018,1105887.13512475,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2009,550445.845198185,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2008,485906.249691444,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2011,653433.830287662,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2010,604886.98132952,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2017,992134.770500155,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2007,427670.248898433,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2006,382057.230571564,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2015,831882.753888523,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2000,169079.354027499,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2014,790939.558301377,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2012,676711.14884477,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2016,911706.004121243,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2001,196241.935329843,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2013,728320.662698618,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Moldova,MD,MDA,2018,210.37,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2017,257.06,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2016,299.63,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2015,192.78,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2014,213.4,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2013,212.04,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2012,208.07,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2011,187.84,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2010,174.07,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2009,179.4,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2008,164.84,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2007,148.15,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2006,143.33,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2005,204.46,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2004,126.74,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2003,160.18,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2002,150.79,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2001,151.96,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2000,191.46,,2022-12-22,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Monaco,MC,MCO,2018,45.12,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2017,51.35,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2016,42.92,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2015,41.94,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2014,39.69,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2013,37.72,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2012,30.16,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2011,49.33,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2010,37.92,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2009,43.84,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2008,35.39,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2007,31.12,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2006,34.08,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2005,36.54,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2004,38.43,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2003,26.67,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2002,22.94,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2001,25.93,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2000,13.84,,2022-12-22,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Mongolia,MN,MNG,2018,140.85,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2017,146.56,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2016,118.87,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2015,104.4,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2014,116.16,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2013,164.43,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2012,129.65,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2011,103.29,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2010,92.48,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2009,100.55,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2008,93.8,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2007,110.19,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2006,49.03,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2005,38.49,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2004,35.14,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2003,37.67,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2002,26.45,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2001,26.94,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Mongolia,MN,MNG,2000,26.6,,2022-12-22,East Asia & Pacific,Ulaanbaatar,106.937,47.9129,Lower middle income,IBRD
Montenegro,ME,MNE,2018,249.51,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2017,284.38,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2016,243.51,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2015,224.17,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2014,204.37,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2013,194.71,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2012,159.29,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2011,140.31,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2010,108.55,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2009,73.23,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2008,67.19,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2007,64.39,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2006,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2005,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2004,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2003,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2002,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2001,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Montenegro,ME,MNE,2000,0,,2022-12-22,Europe & Central Asia,Podgorica,19.2595,42.4602,Upper middle income,IBRD
Morocco,MA,MAR,2018,5056.77,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2017,4707.82,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2016,3838.75,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2015,2980.65,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2014,2900.24,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2013,2378.42,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2012,2233.72,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2011,1967.35,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2010,1649.46,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2009,1456.62,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2008,1210.72,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2007,1044.23,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2006,968.33,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2005,913.86,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2004,967.27,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2003,926.13,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2002,956.5,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2001,965.54,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Morocco,MA,MAR,2000,872.58,,2022-12-22,Middle East & North Africa,Rabat,-6.8704,33.9905,Lower middle income,IBRD
Mozambique,MZ,MOZ,2018,139.25,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2017,133.25,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2016,108.62,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2015,105.02,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2014,86.77,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2013,69.22,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2012,63.77,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2011,75.34,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2010,47.98,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2009,57.04,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2008,48.7,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2007,41.5,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2006,45.02,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2005,38.87,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2004,31.25,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2003,26.58,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2002,23.46,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2001,31.12,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Mozambique,MZ,MOZ,2000,21.54,,2022-12-22,Sub-Saharan Africa,Maputo,32.5713,-25.9664,Low income,IDA
Myanmar,MM,MMR,2018,230.65,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2017,141.03,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2016,112.85,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2015,73.66,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2014,45.48,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2013,35.78,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2012,40.35,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2011,96.44,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2010,54.14,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2009,88.36,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2008,60.76,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2007,38.23,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2006,28.71,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2005,51.05,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2004,16.84,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2003,11.68,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2002,11.62,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2001,10.91,,2022-12-22,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
